VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
4425,MARTIGNETTI COMPANIES,21195,Paul Hobbs Las Piedras Cab S,120.68,174.99,750.0,29,3499.72,11.0,2449.89,1349.94,1.23,144929.24,-1049.83,-42.85,0.38,0.7
1392,CONSTELLATION BRANDS INC,12803,Ravenswood Vntrs Blend Znfdl,11.25,18.99,1500.0,311,3498.75,296.0,5385.04,4244.67,65.7,79528.99,1886.29,35.03,0.95,1.54
7153,PINE STATE TRADING CO,11207,Livon Pnt Grigio,10.34,14.99,750.0,338,3494.92,315.0,4789.85,3250.87,34.86,15884.82,1294.93,27.03,0.93,1.37
4425,MARTIGNETTI COMPANIES,24426,Plumpjack Rsv Chard,30.91,46.99,750.0,113,3492.83,42.0,2069.58,1137.77,4.67,144929.24,-1423.25,-68.77,0.37,0.59
10754,PERFECTA WINES,36989,Duck Pond Chard Wash,7.43,10.99,750.0,470,3492.1,503.0,5850.97,3692.82,55.77,28720.52,2358.87,40.32,1.07,1.68
1392,CONSTELLATION BRANDS INC,43673,Blackstone Montry Pnt Grigio,5.47,7.99,750.0,638,3489.86,634.0,5561.66,3450.07,70.35,79528.99,2071.8,37.25,0.99,1.59
9165,ULTRA BEVERAGE COMPANY LLP,25807,Hoopes Oakville Cab Svgn,39.21,59.99,750.0,89,3489.69,69.0,4139.31,899.85,7.73,68054.7,649.62,15.69,0.78,1.19
90010,VINEXTRA INC,17294,Defesa Tinto Red Alentejo,8.38,12.99,750.0,416,3486.08,412.0,5351.88,3650.19,45.61,524.94,1865.8,34.86,0.99,1.54
4425,MARTIGNETTI COMPANIES,16684,Sokol Blosser Evolution Red,11.03,15.99,750.0,316,3485.48,332.0,5368.68,3399.9,36.76,144929.24,1883.2,35.08,1.05,1.54
3960,DIAGEO NORTH AMERICA INC,3395,Jeremiah Weed Sweet Tea Vdka,10.15,14.99,750.0,343,3481.45,1046.0,12027.54,6684.26,824.09,257032.07,8546.09,71.05,3.05,3.45
10754,PERFECTA WINES,32803,Truchard Carneros Chard,17.64,27.99,750.0,197,3475.08,190.0,5287.1,3615.7,21.0,28720.52,1812.02,34.27,0.96,1.52
8352,LUXCO INC,8720,Arrow Blue Curacao,5.96,7.99,750.0,583,3474.68,570.0,4554.3,2604.74,448.93,10261.6,1079.62,23.71,0.98,1.31
4425,MARTIGNETTI COMPANIES,26865,Thunevin Calvet Constance Bl,10.34,14.99,750.0,336,3474.24,71.0,1064.29,794.47,7.85,144929.24,-2409.95,-226.44,0.21,0.31
4425,MARTIGNETTI COMPANIES,44455,Santa Margherita Pnt Grigio,8.88,13.49,375.0,391,3472.08,209.0,2885.91,1519.9,11.94,144929.24,-586.17,-20.31,0.53,0.83
6213,MHW LTD,831,Bols Green Creme De Menthe,7.46,9.99,1000.0,465,3468.9,480.0,4795.2,3976.02,504.0,9621.58,1326.3,27.66,1.03,1.38
7153,PINE STATE TRADING CO,27214,Poggio Antico 14 Rosso Monta,22.81,33.99,750.0,152,3467.12,80.0,2719.2,1325.61,8.91,15884.82,-747.92,-27.51,0.53,0.78
3960,DIAGEO NORTH AMERICA INC,2508,Crown Royal No Harvest Rye,1.59,1.99,50.0,2177,3461.43,4512.0,8978.88,4614.81,231.27,257032.07,5517.45,61.45,2.07,2.59
10754,PERFECTA WINES,35972,Cambas Mavrodafne of Patras,8.84,12.99,750.0,391,3456.44,385.0,5001.15,2831.82,42.78,28720.52,1544.71,30.89,0.98,1.45
9552,M S WALKER INC,27161,El Pundito 06 Gr Rsva Rioja,41.09,59.99,750.0,84,3451.56,6.0,359.94,359.94,0.66,55551.82,-3091.62,-858.93,0.07,0.1
4380,CHARLES JACQUIN ET CIE INC,6738,Dream Catcher Irish Liqueur,0.78,0.99,50.0,4423,3449.94,4423.0,4378.77,1161.27,230.55,1675.39,928.83,21.21,1.0,1.27
2000,SOUTHERN WINE & SPIRITS NE,24323,Ch Pichon Long Comtesse L 12,88.43,129.99,750.0,39,3448.77,97.0,12609.03,3639.72,10.86,19016.59,9160.26,72.65,2.49,3.66
3252,E & J GALLO WINERY,19850,Barefoot Cellars Malbec,7.53,10.99,1500.0,458,3448.74,430.0,4641.34,3673.63,95.43,61966.91,1192.6,25.7,0.94,1.35
9552,M S WALKER INC,18589,Banshee Mordecai Proprietary,13.15,19.99,750.0,262,3445.3,249.0,4977.51,2398.8,27.69,55551.82,1532.21,30.78,0.95,1.44
8112,MOET HENNESSY USA INC,19687,BT Termanthia 10 Toro Red,101.31,153.99,750.0,34,3444.54,18.0,2771.82,1231.92,2.01,48347.26,-672.72,-24.27,0.53,0.8
9165,ULTRA BEVERAGE COMPANY LLP,17170,Zeitgeist Cab Svgn Napa Vly,35.48,54.99,750.0,97,3441.56,149.0,4604.01,2337.27,16.63,68054.7,1162.45,25.25,1.54,1.34
4425,MARTIGNETTI COMPANIES,709,Bitter Truth Orange Bitters,14.28,19.99,200.0,241,3441.48,129.0,2578.71,2258.87,27.09,144929.24,-862.77,-33.46,0.54,0.75
7153,PINE STATE TRADING CO,17880,Manabito Ginjo Sake,18.29,27.99,720.0,188,3438.52,201.0,5652.99,4813.29,22.06,15884.82,2214.47,39.17,1.07,1.64
90027,POVERTY LANE ORCHARDS,43924,Farnum Hill Kingston Blk RSV,10.61,15.49,750.0,324,3437.64,297.0,4600.53,2958.59,32.94,229.88,1162.89,25.28,0.92,1.34
10754,PERFECTA WINES,24048,Ozeki Dry Sake,6.7,9.99,750.0,513,3437.1,494.0,4935.06,3906.09,54.55,28720.52,1497.96,30.35,0.96,1.44
9622,WEIN BAUER INC,1062,St Christopher Gluhwein,4.57,6.99,1000.0,752,3436.64,763.0,5333.37,1670.61,114.45,222.23,1896.73,35.56,1.01,1.55
4425,MARTIGNETTI COMPANIES,23983,King Estate Dom Pnt Nr 12,44.59,65.99,750.0,77,3433.43,57.0,3761.43,2441.63,6.33,144929.24,328.0,8.72,0.74,1.1
480,BACARDI USA INC,804,Bacardi Limon Rum,11.56,15.49,1000.0,297,3433.32,275.0,4039.75,3038.93,288.75,89286.27,606.43,15.01,0.93,1.18
3252,E & J GALLO WINERY,7404,New Amsterdam Mango Vodka,0.77,0.99,50.0,4456,3431.12,4951.0,4901.49,1897.83,256.32,61966.91,1470.37,30.0,1.11,1.43
1392,CONSTELLATION BRANDS INC,18901,Anderra Svgn Bl,6.07,8.99,750.0,565,3429.55,620.0,5655.8,3775.88,68.66,79528.99,2226.25,39.36,1.1,1.65
10754,PERFECTA WINES,18739,Robert Sinskey POV Napa Red,23.33,36.99,750.0,147,3429.51,251.0,8998.49,4578.72,27.9,28720.52,5568.98,61.89,1.71,2.62
8673,STE MICHELLE WINE ESTATES,41377,Torres Sangre de Toro Catal,5.88,9.99,750.0,583,3428.04,559.0,5527.41,3543.44,61.91,15919.7,2099.37,37.98,0.96,1.61
10754,PERFECTA WINES,27504,Mon Plaisir Minervois Charmi,10.2,14.99,750.0,336,3427.2,32.0,479.68,419.72,3.52,28720.52,-2947.52,-614.48,0.1,0.14
10754,PERFECTA WINES,27502,Ma Serenite Corbieres Langue,10.2,14.99,750.0,336,3427.2,33.0,494.67,419.72,3.64,28720.52,-2932.53,-592.83,0.1,0.14
1590,DIAGEO CHATEAU ESTATE WINES,11321,BV GDL Private Rsv Cab Svgn,77.88,114.49,750.0,44,3426.72,40.0,4799.6,2879.76,4.46,7259.75,1372.88,28.6,0.91,1.4
10754,PERFECTA WINES,25418,Malamatina Retsina,4.07,5.99,500.0,841,3422.87,845.0,4967.55,1331.73,63.79,28720.52,1544.68,31.1,1.0,1.45
4425,MARTIGNETTI COMPANIES,4230,Pumpkin Face Rum,25.92,34.99,750.0,132,3421.44,303.0,8739.97,5856.97,238.89,144929.24,5318.53,60.85,2.3,2.55
4425,MARTIGNETTI COMPANIES,33717,Domaine Pallieres Gigondas R,31.97,51.99,750.0,107,3420.79,181.0,8505.19,3571.24,20.17,144929.24,5084.4,59.78,1.69,2.49
3664,WILLIAM GRANT & SONS INC,1050,Hudson Maple Cask Rye,32.84,44.99,375.0,104,3415.36,271.0,12192.29,10167.74,106.03,30234.42,8776.93,71.99,2.61,3.57
4425,MARTIGNETTI COMPANIES,46485,Shafer Merlot Napa,35.94,54.99,750.0,95,3414.3,338.0,18924.62,10750.08,37.47,144929.24,15510.32,81.96,3.56,5.54
2000,SOUTHERN WINE & SPIRITS NE,38198,La Carraia Orvieto Clsc,6.8,10.99,750.0,502,3413.6,506.0,5497.94,3269.0,56.11,19016.59,2084.34,37.91,1.01,1.61
2000,SOUTHERN WINE & SPIRITS NE,26883,DBR Legende Brdx Rouge,10.2,14.99,750.0,334,3406.8,148.0,2218.52,1543.97,16.39,19016.59,-1188.28,-53.56,0.44,0.65
10754,PERFECTA WINES,21832,Dom Bousquet Cab Svgn Rsv,10.45,15.99,750.0,326,3406.7,279.0,4461.21,2926.17,30.87,28720.52,1054.51,23.64,0.86,1.31
17035,PERNOD RICARD USA,1013,Kahlua Pumpkin Spice Liqueur,10.29,13.99,750.0,331,3405.99,866.0,13835.34,5780.59,682.26,123780.22,10429.35,75.38,2.62,4.06
4425,MARTIGNETTI COMPANIES,17347,Ridge Lytton Petite Sirah,19.35,29.99,750.0,176,3405.6,248.0,7869.52,4516.59,27.56,144929.24,4463.92,56.72,1.41,2.31
9165,ULTRA BEVERAGE COMPANY LLP,6483,Fetzer Wh Znfdl Cal,5.88,8.99,750.0,579,3404.52,539.0,5013.11,2890.92,59.9,68054.7,1608.59,32.09,0.93,1.47
9552,M S WALKER INC,27473,BiancaVigna Spumante Rosa,10.13,14.99,750.0,336,3403.68,11.0,164.89,164.89,1.21,55551.82,-3238.79,-1964.21,0.03,0.05
4425,MARTIGNETTI COMPANIES,26242,La Fleur d'Amelie Brdx Rose,8.84,12.99,750.0,385,3403.4,375.0,4871.25,2857.8,41.65,144929.24,1467.85,30.13,0.97,1.43
9165,ULTRA BEVERAGE COMPANY LLP,45203,MezzaCorona Pnt Nr Dolomiti,5.12,7.89,750.0,664,3399.68,746.0,6089.14,3431.68,82.88,68054.7,2689.46,44.17,1.12,1.79
90057,WALPOLE MTN VIEW WINERY,24937,NH Winter Warmer Red,11.43,17.49,750.0,297,3394.71,255.0,4459.95,3532.98,28.18,46.74,1065.24,23.88,0.86,1.31
9552,M S WALKER INC,27171,Gagliole 13 Rubiolo Chianti,10.88,15.99,750.0,312,3394.56,185.0,2958.15,1998.75,20.47,55551.82,-436.41,-14.75,0.59,0.87
7153,PINE STATE TRADING CO,17837,Alverez de Toledo Mencia Rbl,6.89,12.99,750.0,492,3389.88,516.0,5350.84,2922.21,57.28,15884.82,1960.96,36.65,1.05,1.58
10754,PERFECTA WINES,26985,Pierre Andre Bourgogne Chard,9.73,14.99,750.0,348,3386.04,125.0,2123.75,1427.16,13.83,28720.52,-1262.29,-59.44,0.36,0.63
4425,MARTIGNETTI COMPANIES,26240,Pomelo Rose,8.1,11.99,750.0,418,3385.8,412.0,4939.88,2721.73,45.79,144929.24,1554.08,31.46,0.99,1.46
9552,M S WALKER INC,26944,Jordan Chard Sonoma,18.18,27.99,750.0,186,3381.48,193.0,5978.07,2295.26,21.52,55551.82,2596.59,43.44,1.04,1.77
90024,VINILANDIA USA,16559,Badenhorst Secateurs Red,8.96,13.99,750.0,377,3377.92,283.0,4045.17,2888.98,31.28,2802.64,667.25,16.49,0.75,1.2
10754,PERFECTA WINES,13805,Neal Family Vyds Znfdl Napa,14.93,23.99,750.0,226,3374.18,189.0,4699.11,2616.94,20.97,28720.52,1324.93,28.2,0.84,1.39
4848,LAIRD & CO,26534,Lazzaroni Dry Marsala,6.2,8.99,750.0,544,3372.8,368.0,3308.32,2714.98,40.67,1043.69,-64.48,-1.95,0.68,0.98
1392,CONSTELLATION BRANDS INC,22000,Cooks Brut,7.33,10.99,1500.0,460,3371.8,460.0,5055.4,2044.14,103.25,79528.99,1683.6,33.3,1.0,1.5
4425,MARTIGNETTI COMPANIES,26867,Roger Didier Raimbault Sance,20.68,29.99,750.0,163,3370.84,133.0,3988.67,1829.39,14.82,144929.24,617.83,15.49,0.82,1.18
9552,M S WALKER INC,26342,Ch Vincens 15 L'Instant M Rs,8.96,12.99,750.0,376,3368.96,287.0,3728.13,2364.18,31.81,55551.82,359.17,9.63,0.76,1.11
9165,ULTRA BEVERAGE COMPANY LLP,25376,Artesa Rsv Pnt Nr,25.32,38.99,750.0,133,3367.56,132.0,2858.68,1148.57,14.76,68054.7,-508.88,-17.8,0.99,0.85
9552,M S WALKER INC,34906,Smoking Loon Syrah,4.65,6.79,750.0,723,3361.95,719.0,5998.01,4043.66,79.67,55551.82,2636.06,43.95,0.99,1.78
4425,MARTIGNETTI COMPANIES,26868,Olivier Chanzy Nuits St Geor,39.99,59.99,750.0,84,3359.16,50.0,2999.5,659.89,5.61,144929.24,-359.66,-11.99,0.6,0.89
4425,MARTIGNETTI COMPANIES,10032,J Lohr October Night Chard,13.33,19.99,750.0,252,3359.16,235.0,4697.65,599.7,26.46,144929.24,1338.49,28.49,0.93,1.4
8673,STE MICHELLE WINE ESTATES,22768,Stags Leap Hand of Time Red,15.99,23.99,750.0,210,3357.9,204.0,4893.96,1535.36,22.86,15919.7,1536.06,31.39,0.97,1.46
9744,FREDERICK WILDMAN & SONS,26728,Santi Infinito Rose 14,9.99,14.99,750.0,336,3356.64,53.0,794.47,629.58,5.85,3999.93,-2562.17,-322.5,0.16,0.24
8673,STE MICHELLE WINE ESTATES,41144,Red Diamond Chard Wash,6.12,11.99,750.0,548,3353.76,536.0,5028.64,2742.04,59.5,15919.7,1674.88,33.31,0.98,1.5
8352,LUXCO INC,3889,Wolfschmidt Vodka Plastic,3.7,6.49,750.0,905,3348.5,2197.0,11156.33,6500.98,1730.86,10261.6,7807.83,69.99,2.43,3.33
9552,M S WALKER INC,5699,Signatory Ben Nevis 91 Cask,111.53,144.99,750.0,30,3345.9,21.0,3044.79,2609.82,16.57,55551.82,-301.11,-9.89,0.7,0.91
4425,MARTIGNETTI COMPANIES,26372,Anselmi San Vincenzo,4.07,5.99,375.0,822,3345.54,300.0,1797.0,545.09,16.89,144929.24,-1548.54,-86.17,0.36,0.54
2000,SOUTHERN WINE & SPIRITS NE,12079,F Coppola Votre Sante Chard,7.43,10.99,750.0,450,3343.5,445.0,5063.55,3040.34,49.35,19016.59,1720.05,33.97,0.99,1.51
10754,PERFECTA WINES,23900,Salmon Run Rose,7.89,11.99,750.0,423,3337.47,426.0,5107.74,2433.97,47.43,28720.52,1770.27,34.66,1.01,1.53
4425,MARTIGNETTI COMPANIES,27696,Volpaia Chianti Classico RSV,19.86,28.99,750.0,168,3336.48,30.0,869.7,318.89,3.35,144929.24,-2466.78,-283.64,0.18,0.26
10754,PERFECTA WINES,25199,Le Prelat CdR Blanc,8.38,12.99,750.0,398,3335.24,171.0,2277.29,1325.02,18.97,28720.52,-1057.95,-46.46,0.43,0.68
10754,PERFECTA WINES,27279,Ch Canon St Emilion 07,55.48,85.99,750.0,60,3328.8,18.0,1547.82,1117.87,1.99,28720.52,-1780.98,-115.06,0.3,0.46
6355,NICHE W & S,7629,Barenjager Honey & Bourbon,15.26,19.99,750.0,218,3326.68,532.0,9154.68,5253.03,419.16,551.21,5828.0,63.66,2.44,2.75
7153,PINE STATE TRADING CO,3432,Capri Natura Limoncello,13.04,17.99,750.0,255,3325.2,299.0,3807.01,1570.8,235.42,15884.82,481.81,12.66,1.17,1.14
98450,Serralles Usa LLC,5953,Barrow's Intense Ginger,15.87,19.99,375.0,209,3316.83,346.0,6916.54,4637.68,135.65,856.02,3599.71,52.04,1.66,2.09
7153,PINE STATE TRADING CO,12561,Hahn SLH Pinot Noir,19.73,29.99,750.0,168,3314.64,88.0,2217.12,1157.54,9.78,15884.82,-1097.52,-49.5,0.52,0.67
9552,M S WALKER INC,27474,BiancaVigna Prosecco Brut,9.86,14.99,750.0,336,3312.96,51.0,764.49,629.58,5.61,55551.82,-2548.47,-333.36,0.15,0.23
8004,SAZERAC CO INC,61,Margaritaville Silver,10.6,13.99,750.0,312,3307.2,312.0,4364.88,363.74,245.7,50293.62,1057.68,24.23,1.0,1.32
480,BACARDI USA INC,4252,Bacardi Limon Rum,0.77,0.99,50.0,4290,3303.3,9958.0,9858.42,3051.18,516.74,89286.27,6555.12,66.49,2.32,2.98
4425,MARTIGNETTI COMPANIES,14364,Penfolds Grange 2005,299.99,455.99,750.0,11,3299.89,17.0,7751.83,3647.92,1.9,144929.24,4451.94,57.43,1.55,2.35
12546,JIM BEAM BRANDS COMPANY,887,DeKuyper Razzmatazz,10.15,12.99,1000.0,325,3298.75,355.0,4611.45,3208.53,372.75,123880.97,1312.7,28.47,1.09,1.4
4425,MARTIGNETTI COMPANIES,24529,Joseph Drouhin Mersault,38.35,55.99,750.0,86,3298.1,31.0,1735.69,1399.75,3.42,144929.24,-1562.41,-90.02,0.36,0.53
9552,M S WALKER INC,24885,Passadouro 12 Tinto Douro,9.45,13.99,750.0,349,3298.05,335.0,4770.65,3377.64,37.06,55551.82,1472.6,30.87,0.96,1.45
480,BACARDI USA INC,2184,Bonnie Rose Orange Peel,11.36,19.99,750.0,290,3294.4,535.0,8035.65,3808.47,421.61,89286.27,4741.25,59.0,1.84,2.44
1392,CONSTELLATION BRANDS INC,10722,R M Woodbridge Chard,3.92,7.99,750.0,840,3292.8,741.0,4971.59,2565.24,82.46,79528.99,1678.79,33.77,0.88,1.51
7153,PINE STATE TRADING CO,3702,Kinky Vodka,0.71,0.99,50.0,4634,3290.14,7376.0,7302.24,2585.88,382.55,15884.82,4012.1,54.94,1.59,2.22
4848,LAIRD & CO,26535,Lazzaroni Sweet Marsala,6.12,8.99,750.0,537,3286.44,371.0,3335.29,2274.47,41.15,1043.69,48.85,1.46,0.69,1.01
9552,M S WALKER INC,18609,Hacienda Monasterio Crianza,24.51,37.99,750.0,134,3284.34,95.0,4749.05,3549.29,10.51,55551.82,1464.71,30.84,0.71,1.45
1392,CONSTELLATION BRANDS INC,19485,R Mondavi Rsv Cab Svgn,117.23,190.99,1500.0,28,3282.44,37.0,6289.63,4759.72,8.22,79528.99,3007.19,47.81,1.32,1.92
4425,MARTIGNETTI COMPANIES,24530,Joseph Drouhin Puligny-Montr,44.96,66.99,750.0,73,3282.08,29.0,1874.71,1090.83,3.23,144929.24,-1407.37,-75.07,0.4,0.57
4425,MARTIGNETTI COMPANIES,26495,Buglioni Disperato Bianco,13.01,18.99,750.0,252,3278.52,126.0,2392.74,1196.37,14.03,144929.24,-885.78,-37.02,0.5,0.73
10754,PERFECTA WINES,43667,L'Ecole No 41 Apogee Pepper,34.48,49.99,750.0,95,3275.6,48.0,2399.52,1449.71,5.33,28720.52,-876.08,-36.51,0.51,0.73
12546,JIM BEAM BRANDS COMPANY,875,DeKuyper Creme de Cacao Dark,6.56,8.99,1000.0,499,3273.44,602.0,5411.98,4593.89,632.1,123880.97,2138.54,39.51,1.21,1.65
4380,CHARLES JACQUIN ET CIE INC,4978,Jacquin Peach Brandy,7.24,10.49,750.0,452,3272.48,435.0,4459.15,1096.94,342.61,1675.39,1186.67,26.61,0.96,1.36
9552,M S WALKER INC,27170,Damilano 11 Brunate Barolo,38.95,59.99,750.0,84,3271.8,70.0,4199.3,2939.51,7.74,55551.82,927.5,22.09,0.83,1.28
7153,PINE STATE TRADING CO,12963,Redtree Pnt Nr,4.79,8.99,750.0,683,3271.57,728.0,6210.72,3286.18,80.96,15884.82,2939.15,47.32,1.07,1.9
9165,ULTRA BEVERAGE COMPANY LLP,5549,Don Ramon Reposado Tequila,25.36,34.99,750.0,129,3271.44,285.0,8322.15,5288.21,224.66,68054.7,5050.71,60.69,2.21,2.54
10754,PERFECTA WINES,25252,Hauts de Smith Rouge P-Le 12,19.35,29.99,750.0,169,3270.15,129.0,3868.71,2039.32,14.36,28720.52,598.56,15.47,0.76,1.18
10754,PERFECTA WINES,12428,Firesteed Citation Pnt Nr,41.37,59.99,750.0,79,3268.23,88.0,6134.12,2709.61,9.82,28720.52,2865.89,46.72,1.11,1.88
3252,E & J GALLO WINERY,26363,E&J Gallo Vyds Sweet Peach,3.28,4.99,750.0,996,3266.88,0.0,0.0,0.0,0.0,61966.91,-3266.88,0.0,0.0,0.0
1128,BROWN-FORMAN CORP,2039,Herradura Reposado #14 BtB,38.88,48.99,750.0,84,3265.92,84.0,4115.16,489.9,66.14,68601.68,849.24,20.64,1.0,1.26
4425,MARTIGNETTI COMPANIES,24180,Boscarelli Vino Nobile Monte,24.18,36.99,750.0,135,3264.3,50.0,1810.5,1664.54,5.51,144929.24,-1453.8,-80.3,0.37,0.55
10754,PERFECTA WINES,26027,Ch Beauchene CdPape Blanc,23.99,35.99,750.0,136,3262.64,60.0,2072.4,1406.59,6.63,28720.52,-1190.24,-57.43,0.44,0.64
17035,PERNOD RICARD USA,587,Malibu Mango Rum,12.49,16.99,1000.0,261,3259.89,198.0,3354.02,1060.37,207.9,123780.22,94.13,2.81,0.76,1.03
7153,PINE STATE TRADING CO,24418,Hidlago Panesa Fino Sherry,9.26,13.99,750.0,352,3259.52,306.0,4280.94,3371.59,33.81,15884.82,1021.42,23.86,0.87,1.31
3664,WILLIAM GRANT & SONS INC,4302,Flora de Cana Black 5 YO Rum,11.15,16.99,750.0,292,3255.8,634.0,9376.16,5611.73,499.63,30234.42,6120.36,65.28,2.17,2.88
8112,MOET HENNESSY USA INC,41485,Newton Unfiltered Chard,25.82,38.99,750.0,126,3253.32,131.0,5179.69,760.81,14.76,48347.26,1926.37,37.19,1.04,1.59
3252,E & J GALLO WINERY,31873,Peter Vella Cab Svgn Cal B/B,10.45,15.99,5000.0,311,3249.95,312.0,5300.88,1053.38,234.0,61966.91,2050.93,38.69,1.0,1.63
10754,PERFECTA WINES,43097,Merriam Jones Vyd Cab Franc,23.68,35.99,750.0,137,3244.16,118.0,4246.82,2519.3,13.11,28720.52,1002.66,23.61,0.86,1.31
10754,PERFECTA WINES,26354,Le Cengle CdProvence Rose,8.78,12.99,750.0,369,3239.82,364.0,4728.36,2286.24,40.52,28720.52,1488.54,31.48,0.99,1.46
9552,M S WALKER INC,27173,LeSalette 12 Amarone Valpo,38.51,56.99,750.0,84,3234.84,6.0,341.94,284.95,0.66,55551.82,-2892.9,-846.03,0.07,0.11
10754,PERFECTA WINES,27100,La Maialina Gilfredo Verment,8.49,12.99,750.0,381,3234.69,331.0,4302.69,1587.78,36.9,28720.52,1068.0,24.82,0.87,1.33
9744,FREDERICK WILDMAN & SONS,24396,Dom Prieur Corton-Bressandes,124.34,188.99,750.0,26,3232.84,10.0,1889.9,755.96,1.12,3999.93,-1342.94,-71.06,0.38,0.58
17035,PERNOD RICARD USA,995,Absolut Ruby Red,15.99,21.99,1000.0,202,3229.98,188.0,3880.12,2831.63,197.4,123780.22,650.14,16.76,0.93,1.2
9165,ULTRA BEVERAGE COMPANY LLP,3978,Square One Bergamot Organic,19.69,29.99,750.0,164,3229.16,422.0,9459.78,5257.68,332.58,68054.7,6230.62,65.86,2.57,2.93
6213,MHW LTD,833,Bols White Creme De Cacao,7.99,9.99,1000.0,404,3227.96,379.0,3786.21,2757.24,397.95,9621.58,558.25,14.74,0.94,1.17
480,BACARDI USA INC,2679,Dewars Highlander Honey,14.28,22.99,750.0,226,3227.28,2348.0,46676.52,30697.68,1850.94,89286.27,43449.24,93.09,10.39,14.46
6785,PALM BAY INTERNATIONAL INC,18430,Bertani Secco 09 Edition IGT,16.55,24.99,750.0,195,3227.25,147.0,2973.53,1609.2,16.35,13605.41,-253.72,-8.53,0.75,0.92
4425,MARTIGNETTI COMPANIES,25727,Chappellet Cab Svgn Pritchrd,115.12,174.99,750.0,28,3223.36,14.0,2449.86,2099.88,1.55,144929.24,-773.5,-31.57,0.5,0.76
9552,M S WALKER INC,26061,Centonze Frappato Rosso Sici,8.9,12.99,750.0,361,3212.9,226.0,2935.74,1831.59,25.1,55551.82,-277.16,-9.44,0.63,0.91
9165,ULTRA BEVERAGE COMPANY LLP,17059,Murai Nigori Genshu Sake,5.91,8.99,300.0,543,3209.13,484.0,4502.16,3034.75,20.47,68054.7,1293.03,28.72,0.89,1.4
9165,ULTRA BEVERAGE COMPANY LLP,24118,Cecchi La Mora Morellino,9.93,17.99,750.0,323,3207.39,336.0,5129.64,3603.63,37.18,68054.7,1922.25,37.47,1.04,1.6
9165,ULTRA BEVERAGE COMPANY LLP,24119,Cecchi La Mora Vermentino,8.55,15.99,750.0,375,3206.25,780.0,10349.2,5524.82,86.7,68054.7,7142.95,69.02,2.08,3.23
9206,PHILLIPS PRODUCTS CO.,3730,UV Ruby Red Grapefruit Vodka,0.73,0.99,50.0,4383,3199.59,5801.0,5742.99,2186.91,300.33,2211.83,2543.4,44.29,1.32,1.79
8352,LUXCO INC,3940,Pearl Cucumber Vodka,6.15,10.99,750.0,520,3198.0,1119.0,9384.81,5387.73,881.61,10261.6,6186.81,65.92,2.15,2.93
9165,ULTRA BEVERAGE COMPANY LLP,25811,La Croix Belle No 7 Rose 15,11.1,16.99,750.0,288,3196.8,275.0,4672.25,2701.41,30.55,68054.7,1475.45,31.58,0.95,1.46
6213,MHW LTD,2667,Damrak Amsterdam Gin,14.39,21.99,750.0,222,3194.58,456.0,7649.44,5222.94,359.64,9621.58,4454.86,58.24,2.05,2.39
8673,STE MICHELLE WINE ESTATES,28954,Anthology Conn Crk Cab Napa,25.15,38.99,750.0,127,3194.05,106.0,4164.94,1856.53,11.85,15919.7,970.89,23.31,0.83,1.3
660,SAZERAC NORTH AMERICA INC.,106,Mr Boston Peach Schnapps,3.4,4.49,1000.0,939,3192.6,939.0,4216.11,1935.19,985.95,17932.33,1023.51,24.28,1.0,1.32
9552,M S WALKER INC,24304,Muga 2014 Rose Rioja,9.39,13.99,750.0,340,3192.6,321.0,4490.79,2168.45,35.76,55551.82,1298.19,28.91,0.94,1.41
9165,ULTRA BEVERAGE COMPANY LLP,23148,Jekel Rsl Monterey,7.48,11.99,750.0,426,3186.48,399.0,4659.01,2701.67,44.35,68054.7,1472.53,31.61,0.94,1.46
3960,DIAGEO NORTH AMERICA INC,3856,Ciroc Apple Vodka,26.55,33.99,1000.0,120,3186.0,86.0,2923.14,169.95,90.3,257032.07,-262.86,-8.99,0.72,0.92
4425,MARTIGNETTI COMPANIES,16165,Garnet Pnt Nr Monterey Cnty,9.45,15.99,750.0,337,3184.65,379.0,6534.21,4246.53,41.96,144929.24,3349.56,51.26,1.12,2.05
4425,MARTIGNETTI COMPANIES,40106,Peter Lehmann Clancy's Baros,12.58,18.99,750.0,253,3182.74,119.0,1836.81,850.44,13.25,144929.24,-1345.93,-73.28,0.47,0.58
1392,CONSTELLATION BRANDS INC,43832,3 Blind Moose Pnt Grigio Cal,5.8,10.99,750.0,548,3178.4,749.0,7285.51,4747.14,83.04,79528.99,4107.11,56.37,1.37,2.29
8892,TRINCHERO FAMILY ESTATES,27769,Folie a Deux Pinot Noir,13.24,19.99,750.0,240,3177.6,0.0,0.0,0.0,0.0,11595.97,-3177.6,0.0,0.0,0.0
4425,MARTIGNETTI COMPANIES,24789,Gentleman's Collection Red,12.58,18.99,750.0,252,3170.16,0.0,0.0,0.0,0.0,144929.24,-3170.16,0.0,0.0,0.0
4425,MARTIGNETTI COMPANIES,19315,Rombauer Cab Svgn Diamond,45.26,66.99,750.0,70,3168.2,67.0,5000.33,3133.58,7.42,144929.24,1832.13,36.64,0.96,1.58
